genre	movie	year	score	people
豆瓣电影标签：爱情	"
                        52赫兹，我爱你
                        / 52Hz我爱你 / 52 Hz, I Love You
"	2017	6.4	773
豆瓣电影标签：爱情	"
                        嫌疑人X的献身
                        / 容疑者X的献身 / 嫌疑犯X的献身
"	2008	8.3	123479
豆瓣电影标签：爱情	"
                        大力女子都奉顺
                        / Him-ssen Yeo-ja Do Bong-soon / Strong Woman Do Bong-soon
"	2017	7.3	7455
豆瓣电影标签：爱情	"
                        恋空
                        / 戀空 / Sky of Love
"	2007	7	152358
豆瓣电影标签：爱情	"
                        唐伯虎点秋香
                        / Flirting Scholar
"	1993	8.3	295785
豆瓣电影标签：爱情	"
                        最完美的离婚
                        / 最佳离婚 / Saikou no Rikon
"	2013	8.9	63276
豆瓣电影标签：爱情	"
                        风月俏佳人
                        / 风月俏佳人(港) / 麻雀变凤凰(台)
"	1990	7.9	85205
豆瓣电影标签：爱情	"
                        贝拉的奇幻花园
                        / 欢迎光临贝拉的奇幻花园(台) / 美丽荒诞
"	2017	7.3	2389
豆瓣电影标签：爱情	"
                        向阳处的她
                        / 宠爱情人梦(港) / Hidamari no Kanojo
"	2013	7.9	40573
豆瓣电影标签：爱情	"
                        无姓之人
                        / 小国民尼谟(港) / 倒帶人生(台)
"	2010	8.2	55124
豆瓣电影标签：爱情	"
                        逐月之月
                        / 两个月亮 / 逐月
"	2017	8.3	1821
豆瓣电影标签：爱情	"
                        一年生
                        / SOTUS The series
"	2016	8.8	10744
豆瓣电影标签：爱情	"
                        杉杉来了
                        / 杉杉来吃 / 杉杉的美味爱情
"	2014	7.1	18643
豆瓣电影标签：爱情	"
                        最佳出价
                        / 寂寞拍卖师(台) / 最佳买卖
"	2013	8.3	57053
豆瓣电影标签：爱情	"
                        苏州河
                        / Suzhou River
"	2000	7.8	88356
豆瓣电影标签：爱情	"
                        咖啡公社
                        / 情迷声色时光(港) / 咖啡·爱情(台)
"	2016	7.1	41520
豆瓣电影标签：爱情	"
                        起风了
                        / 风起(台) / 风起了(港)
"	2013	7.8	96037
豆瓣电影标签：爱情	"
                        一起同过窗 第一季
                        / 我的大学流水账 / Stand by Me
"	2016	8.7	16263
豆瓣电影标签：爱情	"
                        归来
                        / 陆犯焉识 / Coming Home
"	2014	7.7	170795
豆瓣电影标签：爱情	"
                        神话
                        / 惊天传奇 / 钛雨
"	2005	6.2	114696
豆瓣电影标签：爱情	"
                        我心雀跃
                        / My Heart Leaps Up
"	2017	6.7	1638
豆瓣电影标签：爱情	"
                        匆匆那年
                        / Fleet of Time
"	2014	5.3	140109
豆瓣电影标签：爱情	"
                        狐妖小红娘
                        / 縁結びの妖狐ちゃん
"	2017	8.7	4844
豆瓣电影标签：爱情	"
                        两小无猜
                        / 青梅竹马
"	1971	8.6	32579
豆瓣电影标签：爱情	"
                        旺角卡门
                        / 热血男儿(台) / As Tears Go By
"	1988	7.6	73123
豆瓣电影标签：爱情	"
                        心花路放
                        / 玩命邂逅 / 玩儿命邂逅
"	2014	7	240572
豆瓣电影标签：爱情	"
                        小时代
                        / 小时代1.0折纸时代 / 小时代电影版
"	2013	4.7	237132
豆瓣电影标签：爱情	"
                        理智与情感
                        / 理性与感性
"	1996	8.3	56248
豆瓣电影标签：爱情	"
                        空房间
                        / 感官乐园(港) / 空屋情人(台)
"	2004	8	94605
豆瓣电影标签：爱情	"
                        致青春·原来你还在这里
                        / 致青春2 / 原来你还在这里
"	2016	4	68589
豆瓣电影标签：爱情	"
                        芳芳
                        / 留住有情人 / Fanfan & Alexandre
"	1993	8.1	65506
豆瓣电影标签：爱情	"
                        其实并不在乎你
                        / 夺爱、春
"	2017	6.6	3779
豆瓣电影标签：爱情	"
                        如晴天，似雨天
                        / 如周日如雨(台) / 美丽故事
"	2015	8.2	62131
豆瓣电影标签：爱情	"
                        钢琴课
                        / 钢琴别恋 / 钢琴师和她的情人
"	1993	8	63518
豆瓣电影标签：爱情	"
                        朱诺
                        / Juno少女孕记(港) / 鸿孕当头(台)
"	2007	7.9	169121
豆瓣电影标签：爱情	"
                        神奇女侠
                        / 神力女超人(台)
"	2017	7.2	156398
豆瓣电影标签：爱情	"
                        东邪西毒：终极版
                        / Ashes of Time Redux
"	2009	8.7	87383
豆瓣电影标签：爱情	"
                        治愈者
                        / Healer
"	2014	8.4	33600
豆瓣电影标签：爱情	"
                        伪婚男女
                        / 还是一家人
"	2017	6.5	747
豆瓣电影标签：爱情	"
                        一个叫欧维的男人决定去死
                        / 明天别再来敲门(台) / 想死冇咁易(港)
"	2015	8.7	92865
豆瓣电影标签：爱情	"
                        浓情巧克力
                        / 情迷朱古力 / 巧克力
"	2000	8	81813
豆瓣电影标签：爱情	"
                        红色气球
                        / 小红球 / Red Balloon
"	2017	8.4	691
豆瓣电影标签：爱情	"
                        红磨坊
                        / 梦断花都 / 情陷红磨坊(港)
"	2001	7.9	84332
豆瓣电影标签：爱情	"
                        怒
                        / 愤怒 / Rage
"	2016	7.7	43713
豆瓣电影标签：爱情	"
                        安妮·霍尔
                        / 安妮·荷尔 / 安妮·茜尔
"	1977	8.5	42240
豆瓣电影标签：爱情	"
                        没关系，是爱情啊
                        / It's Okay It's Love
"	2014	8.5	49329
豆瓣电影标签：爱情	"
                        妈妈的朋友
                        / Mother's Friend
"	2015	5.1	4680
豆瓣电影标签：爱情	"
                        蓝色大海的传说
                        / 蓝色海洋的传说 / 蓝海传说
"	2016	7.1	31880
豆瓣电影标签：爱情	"
                        红色
                        / 血色孤岛 / The Red
"	2014	9.2	42997
豆瓣电影标签：爱情	"
                        分手合约
                        / A Wedding Invitation / ????
"	2013	5.7	118721
豆瓣电影标签：爱情	"
                        听见你的声音
                        / 守护爱情 / I Hear Your Voice
"	2013	8.6	72746
豆瓣电影标签：爱情	"
                        丈夫得了抑郁症
                        / 阿娜答有点Blue(台) / 丈夫得了忧郁症
"	2011	8	38722
豆瓣电影标签：爱情	"
                        洛丽塔
                        / 一树梨花压海棠(台) / 萝莉塔
"	1962	7.7	40540
豆瓣电影标签：爱情	"
                        蓝莓之夜
                        / 我的蓝莓之夜 / 蓝莓之夜
"	2008	7.6	107794
豆瓣电影标签：爱情	"
                        星运里的错
                        / 命运的错 / 生命中的美好缺憾(港)
"	2014	7.8	49691
豆瓣电影标签：爱情	"
                        罗密欧与朱丽叶
                        / 罗密欧与茱丽叶后现代激情篇 / 罗密欧与茱丽叶
"	1996	7.2	43662
豆瓣电影标签：爱情	"
                        壁花少年
                        / 少年自读日记(港) / 壁花男孩(台)
"	2012	7.9	117271
豆瓣电影标签：爱情	"
                        爱情与灵药
                        / 爱情药不药(台) / 爱情恋上瘾(港)
"	2010	7	126198
豆瓣电影标签：爱情	"
                        革命之路
                        / 真爱旅程(台) / 浮生路(港)
"	2009	8	107107
豆瓣电影标签：爱情	"
                        六弄咖啡馆
                        / At Cafe 6
"	2016	6.4	20797
豆瓣电影标签：爱情	"
                        谁的青春不迷茫
                        / Yesterday Once More
"	2016	6.4	42170
豆瓣电影标签：爱情	"
                        四重奏
                        / Quartet
"	2017	9.1	67332
豆瓣电影标签：爱情	"
                        源代码
                        / 启动原始码(台) / 危机解密(港)
"	2011	8.3	383786
豆瓣电影标签：爱情	"
                        天使之恋
                        / 出租天使(港) / My Rainy Days
"	2009	7.5	81999
豆瓣电影标签：爱情	"
                        恋爱诊疗中
                        / 恋爱病发(港) / 自由人……勿病勿息，勿爱医生
"	2015	7.6	978
豆瓣电影标签：爱情	"
                        小时代3：刺金时代
                        / 小时代3 / Tiny Time 3.0
"	2014	4.3	125724
豆瓣电影标签：爱情	"
                        最好的时光
                        / Three Times
"	2005	7.5	62303
豆瓣电影标签：爱情	"
                        陆垚知马俐
                        / 陆垚知马莉 / When Larry Met Mary
"	2016	5.4	48905
